baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
ENSG00000107201.10	3264.34959184585	3.18424586927515	0.0651413532869441	48.8820957594897	0	0	DDX58
ENSG00000120341.18	106.777678714756	3.18202359353001	0.280263451455636	11.353687314572	7.10997314560909e-30	2.27734979129983e-28	SEC16B
ENSG00000168961.17	1568.85076839345	3.18194804243634	0.0829479642907121	38.3607731623696	0	0	LGALS9
ENSG00000277224.2	16.3053100221666	3.17810692979331	0.704795958700198	4.5092581626808	6.5054705708817e-06	4.12618902510272e-05	HIST1H2BF
ENSG00000144837.9	6.62652573767128	3.16665622365373	1.10071252672718	2.8769148590226	0.00401583932158495	0.014085277651793	PLA1A
ENSG00000008516.17	5.33814731030233	3.16482412265304	1.22628330461969	2.58082623381596	0.00985641796589126	0.0309622712879495	MMP25
ENSG00000137033.11	7.01189444123245	3.16480039612741	1.09482033921284	2.89070296081898	0.00384381239793598	0.0135694672272737	IL33
ENSG00000169715.14	6.48617905085223	3.16131755698496	1.10294213053773	2.86625877229268	0.0041535457435687	0.0145171765398269	MT1E
ENSG00000143502.15	9.13603288689084	-3.16109162919819	1.2339263558954	-2.56181547147871	0.0104126626195626	0.0324425793654844	SUSD4
ENSG00000182326.15	121.723976699147	3.15980047281087	0.258379884692254	12.2292819991555	2.16846864694386e-34	8.08644950524572e-33	C1S
ENSG00000276517.1	8.01957949496329	3.15575471272132	1.00300348999775	3.14630481767158	0.00165347581916268	0.00647563226382556	AL133243.3
ENSG00000205795.4	55.2327408775124	-3.15418716400446	0.504996436071466	-6.24595925575619	4.21206972843377e-10	4.64528780142441e-09	CYS1
ENSG00000112182.15	191.601011339304	3.14942550626788	0.219676174396104	14.3366731277333	1.29097339716799e-46	6.55982714589299e-45	BACH2
ENSG00000197587.10	66.1180958988697	-3.14938374494273	0.461034897592491	-6.83111790753522	8.42554451389783e-12	1.1023267100349e-10	DMBX1
ENSG00000237352.3	5.36286436932191	3.13622345802033	1.21320510181769	2.58507275754237	0.00973584503074716	0.0306264209604545	LINC01358
ENSG00000257355.1	5.36286436932191	3.13622345802033	1.21320510181769	2.58507275754237	0.00973584503074716	0.0306264209604545	AC008770.1
ENSG00000275894.1	13.2319224598447	3.1361701139295	0.778359509337924	4.02920511191177	5.5965771679263e-05	0.000304383883144615	AL021578.1
ENSG00000230521.1	23.6915001662486	3.12436469273529	0.603009849946564	5.181283013888	2.20364836882294e-07	1.73820759857419e-06	AL645929.1
ENSG00000142089.16	3141.96082721355	3.12280242533235	0.0719296502538181	43.4146755102092	0	0	IFITM3
ENSG00000167964.12	21.6053921062146	-3.11685939734757	0.790878956347412	-3.94100686626237	8.11403032785182e-05	0.000428314779254497	RAB26
ENSG00000170075.9	6.36037470543131	3.11448758278504	1.09912404831259	2.83360880654599	0.00460256363750862	0.0159129113272922	GPR37L1
ENSG00000063438.17	13.2813565778839	3.11347259287424	0.779988397743699	3.99169090448101	6.56038457016511e-05	0.000352950264052344	AHRR
ENSG00000174804.4	299.181407869106	3.10754028524352	0.169861144270092	18.2945917301858	9.13831512094889e-75	7.15781477399389e-73	FZD4
ENSG00000196503.4	5.21234296488142	3.10607276144249	1.21364160848128	2.55929982932058	0.0104883238402711	0.0326273091784499	ARL9
ENSG00000205413.8	12858.8313129547	3.10306043043761	0.145173561829107	21.3748315556962	2.29148480798139e-101	2.4320924852522e-99	SAMD9
ENSG00000164850.15	8.92617726229279	3.0981235041132	0.939222962074671	3.29860281233935	0.000971672901261226	0.00403166708996591	GPER1
ENSG00000156587.16	2368.79023637919	3.09674311874244	0.0750697340592402	41.251553073289	0	0	UBE2L6
ENSG00000096968.13	367.251991387433	3.08419695560941	0.153220963296349	20.1290795283945	4.10549853096195e-90	3.79589315205487e-88	JAK2
ENSG00000231418.1	8.69382067380896	-3.08167125477524	1.24044705638128	-2.48432308249037	0.0129797986352794	0.0392013160614313	AC005090.1
ENSG00000236098.1	16.7537569020748	3.07811029691251	0.701590727844344	4.38733035479258	1.14750432330526e-05	6.99856683003279e-05	AC097059.2
ENSG00000139155.8	5.41229848736107	3.07764806659998	1.26404745649012	2.43475674176481	0.014901804019439	0.0441515789059592	SLCO1C1
ENSG00000278071.1	7.76797080412145	3.07717464360245	1.00062122146271	3.07526422346333	0.0021031614241622	0.00801623596795524	AL161669.3
ENSG00000047936.10	60.2127804149209	-3.07592151899442	0.47532193228008	-6.47123835468622	9.72029589643345e-11	1.15542046053232e-09	ROS1
ENSG00000104237.10	5.06182156044092	3.07570517918406	1.22189468289023	2.51716062133021	0.0118304882462419	0.0361751564392843	RP1
ENSG00000181381.13	2205.69589427864	3.07251980998285	0.0792294910903347	38.7800018364332	0	0	DDX60L
ENSG00000206344.7	151.270030702966	3.07191610467542	0.247368558269982	12.4183773643645	2.07732040277807e-35	8.03036553117032e-34	HCG27
ENSG00000116819.8	5.09671333708194	3.07005036816691	1.28210223477995	2.39454412049584	0.0166410412112421	0.0484798369670373	TFAP2E
ENSG00000223387.6	64.5647359764021	3.06854685770732	0.348425068816582	8.8069060820726	1.28647394641244e-18	2.61330500303509e-17	LINC02068
ENSG00000128016.6	1229.30602112532	3.06536720379714	0.0962649930821641	31.8430106900936	1.64482283352275e-222	3.47096319587029e-220	ZFP36
ENSG00000235947.1	36.0935470934188	3.06114753912068	0.478199939163626	6.40139675566383	1.53961908469546e-10	1.78976976812588e-09	EGOT
ENSG00000154721.15	6.26946213665141	3.05841904720642	1.10257182224826	2.77389552815705	0.00553894625419331	0.0186962888523646	JAM2
ENSG00000205436.7	23.1939711755744	3.05477703283183	0.586988429313039	5.20415204164566	1.94884405581295e-07	1.55017365095862e-06	EXOC3L4
ENSG00000163545.8	357.676058526938	3.05198575944206	0.158596242552896	19.2437456922987	1.59272066832793e-82	1.37349185710568e-80	NUAK2
ENSG00000141068.14	90.0931317504039	3.05146802885679	0.296928173856894	10.2767884543265	8.96657193086128e-25	2.44799696687761e-23	KSR1
ENSG00000226812.2	7.4771027128619	3.04756165911867	1.02096880914256	2.98497038482311	0.00283605780166797	0.010437210013917	AL117382.1
ENSG00000214076.3	22.0604817764227	3.03811759884837	0.588400136560353	5.16335298052187	2.42565109271205e-07	1.89912281318097e-06	CPSF1P1
ENSG00000123689.6	46.4149266864573	3.0375122026369	0.417253310506528	7.27977975525103	3.34365604448e-13	4.84843641631672e-12	G0S2
ENSG00000124201.15	9193.67312758468	3.03539088151062	0.0558278567990307	54.3705428714097	0	0	ZNFX1
ENSG00000224418.1	4.94619193264144	3.03424067654128	1.26723296902568	2.39438268314165	0.0166483684469822	0.0484854334849032	STK24-AS1
ENSG00000184371.14	342.665638040532	3.0279589115654	0.158832025863365	19.0639066341079	5.0369633659849e-81	4.30228628074625e-79	CSF1
ENSG00000177606.6	4461.22546230693	3.02710517222049	0.157184680161223	19.2582710294389	1.20329758311768e-82	1.04268351441458e-80	JUN
ENSG00000056291.17	39.5535536496653	3.02047948394041	0.444802268910678	6.79061168311389	1.11659098808115e-11	1.44713096482742e-10	NPFFR2
ENSG00000249700.8	7.52653683090106	3.00874353606964	1.02083684097877	2.94733047955525	0.00320530442865465	0.0116289533852707	SRD5A3-AS1
ENSG00000025708.14	461.705666330701	3.00807027099629	0.135113552531488	22.2632757013421	8.38882485676321e-110	9.70776461004914e-108	TYMP
ENSG00000204622.11	158.953833351137	3.00224039812478	0.2226798255836	13.482318796759	1.98760540432792e-41	8.98027157114102e-40	HLA-J
ENSG00000059728.11	620.924914270949	2.99894530704215	0.125360873314438	23.9224985256764	1.78675892488941e-126	2.33934998801032e-124	MXD1
ENSG00000162616.9	662.479510841445	2.99778738523001	0.131925536998688	22.7233290341644	2.63464529503193e-114	3.21480494265223e-112	DNAJB4
ENSG00000028137.19	43.1101611657013	2.98966463689118	0.426596621016532	7.00817702157872	2.41443211754987e-12	3.27592049111134e-11	TNFRSF1B
ENSG00000125657.5	28.4976974193443	2.98683082525282	0.534586625870694	5.58717835559035	2.30788667617199e-08	2.0605556650322e-07	TNFSF9
ENSG00000230149.2	36.2387321141231	2.9796920024387	0.46479817827147	6.41072220532322	1.44831890095348e-10	1.69020794576465e-09	AL021707.3
ENSG00000081041.9	568.41842633199	2.97845521353431	0.133795626127417	22.2612300546943	8.78049400034463e-110	1.00958795438578e-107	CXCL2
ENSG00000079385.22	1517.6681412946	2.96766214770767	0.0850021323859459	34.9127964723663	4.75443353992186e-267	1.21828963436541e-264	CEACAM1
ENSG00000169246.16	12.0458816092406	2.96725481032891	0.795386775486855	3.73058102268881	0.00019103869318386	0.000922633559407349	NPIPB3
ENSG00000175344.17	8.08265767131041	2.9639602834574	0.964630067436407	3.07263932932798	0.0021217475830152	0.00807506607183187	CHRNA7
ENSG00000166592.12	26.5215867123003	2.95918756974722	0.553688252904619	5.34450126803934	9.06663415535536e-08	7.53606194831368e-07	RRAD
ENSG00000205755.11	9.66549223346063	2.9559384409815	0.895490484998112	3.30091552116015	0.000963698948395066	0.00400228479679609	CRLF2
ENSG00000144642.21	13.8445348025015	2.94314797334185	0.755361167258194	3.89634535228343	9.7655113631633e-05	0.000505086439795444	RBMS3
ENSG00000178685.14	4211.2688225133	2.93127057279415	0.0612089627881475	47.8895645224324	0	0	PARP10
ENSG00000176998.4	6.75938746730044	2.92919689589868	1.06484778626709	2.75081277688262	0.00594476090464558	0.0199273362636195	HCG4
ENSG00000176046.8	5.72698535455002	2.91938020493594	1.13312098608546	2.57640643919356	0.00998332193460102	0.0312842148044966	NUPR1
ENSG00000144655.15	703.109722230687	2.91654027940951	0.128425028570531	22.7100613632159	3.56344582257228e-114	4.31875187293777e-112	CSRNP1
ENSG00000170345.10	314.054772692014	2.91253994571174	0.343490295797874	8.47924957805975	2.26651020179127e-17	4.27940984100316e-16	FOS
ENSG00000163803.13	10.4462856553692	2.90040616341888	0.851952841818887	3.40442102080043	0.000663044710985834	0.0028527303864123	PLB1
ENSG00000147168.12	15.68244739618	2.90001738098571	0.696932576037907	4.161116126143	3.16695986002704e-05	0.000180507654939006	IL2RG
ENSG00000179583.19	168.508264456431	2.90000076279915	0.219418983855606	13.2167267929176	7.02552968902494e-40	3.05866325320486e-38	CIITA
ENSG00000173805.15	22.4563772048786	2.8987506628933	0.575019132423723	5.04113776297318	4.62772159207254e-07	3.48624284741727e-06	HAP1
ENSG00000153993.13	76.441392180723	2.8957697366229	0.322991424910323	8.96546940039319	3.08962059523828e-19	6.45903550312226e-18	SEMA3D
ENSG00000162711.17	8.89834286986001	2.89336986598783	0.9203905027004	3.14363290092495	0.0016686462486647	0.00652960271287821	NLRP3
ENSG00000259498.1	5.78659419021062	2.88856735526154	1.18875706031904	2.42990553047593	0.0151027587764728	0.0446805515707722	TPM1-AS
ENSG00000173193.15	6709.84270672361	2.88275783637653	0.0609225079317877	47.3184367197133	0	0	PARP14
ENSG00000249898.7	6.84371336198062	2.88226767082457	1.08840424012626	2.6481591715319	0.00809314100012135	0.026038864595368	MCPH1-AS1
ENSG00000067715.14	15.5566430507591	2.88052419601517	0.690189435644974	4.17352692934709	2.99920191972586e-05	0.000171797941670816	SYT1
ENSG00000225450.1	18.536898993978	2.87654256063429	0.666030750064758	4.31893356328459	1.56784966467536e-05	9.37104946194002e-05	AL021707.1
ENSG00000266786.1	15.4308387053382	2.86156605828849	0.68853804523644	4.15600282088383	3.23863825896688e-05	0.00018430029965447	LGALS9DP
ENSG00000104951.16	243.16055631999	2.85824800651896	0.185657586879487	15.3952663856085	1.76097810701038e-53	1.03562833788345e-51	IL4I1
ENSG00000272669.1	65.4690822648271	2.85727798539621	0.365715202244384	7.81284991124561	5.59091590130558e-15	9.20039069006589e-14	AL021707.6
ENSG00000105559.12	2223.80945337041	2.85593563398728	0.0813003272748876	35.1282181722464	2.50055895854183e-270	6.50036609266157e-268	PLEKHA4
ENSG00000158406.4	79.7169974529744	2.85279045093699	0.322268201117694	8.85222445479547	8.57919446891704e-19	1.76069806852363e-17	HIST1H4H
ENSG00000111837.11	9.99472144204772	2.85187083559476	0.871885034367003	3.27092532063616	0.00107196213900298	0.00440398187982053	MAK
ENSG00000104313.19	28.1600144936077	2.85110690408878	0.532514348759624	5.35404709888064	8.60084569234678e-08	7.18218664728232e-07	EYA1
ENSG00000124813.22	17.2091424633562	2.84369833201343	0.668956278273548	4.25094796830741	2.12867620574095e-05	0.000124290576505128	RUNX2
ENSG00000285933.1	6.68301723991868	2.84347685139503	1.05110835064293	2.70521763969981	0.0068259651256773	0.0224442224404573	AP003498.2
ENSG00000164342.12	314.040118255094	2.84217586140649	0.159962283463449	17.7677875050835	1.25545580330495e-70	9.46181123692474e-69	TLR3
ENSG00000149043.16	14.6094620067959	-2.8381905826554	0.911105028514596	-3.1151080213909	0.00183877558219142	0.00712510641991089	SYT8
ENSG00000163121.10	456.482510329269	2.83601428250835	0.140059162051377	20.2486880613211	3.64827236173509e-91	3.4082844454397e-89	NEURL3
ENSG00000175567.9	37.2772341028084	-2.83354431691235	0.569566239651814	-4.97491620754164	6.52758695677725e-07	4.81436378469217e-06	UCP2
ENSG00000129226.14	412.623872359472	2.8140731595155	0.139894338063441	20.1157044557396	5.37698107373735e-90	4.94599535998087e-88	CD68
ENSG00000198759.12	6.5673876121192	2.8083067454612	1.06169015888689	2.64512835685085	0.00816599344353035	0.0262450142262326	EGFL6
ENSG00000245750.8	6.5673876121192	2.8083067454612	1.06169015888689	2.64512835685085	0.00816599344353035	0.0262450142262326	DRAIC
ENSG00000122641.11	916.934800360461	2.8066298138226	0.195620982908206	14.3472840801521	1.10791694358902e-46	5.69418516250893e-45	INHBA
ENSG00000116663.11	37.4418107980134	2.80615999377655	0.475475089371646	5.90180233728957	3.59551788261185e-09	3.54941135170108e-08	FBXO6
ENSG00000280007.1	12.0776560524684	2.8055684467962	0.794795763239964	3.52992375721703	0.000415679436724255	0.00187196637120838	AC008079.1
ENSG00000272734.1	25.0866269312859	2.79582741822407	0.561196035080143	4.98190871541851	6.29601359790789e-07	4.65235336155218e-06	ADIRF-AS1
ENSG00000125538.11	26.6649751668242	2.79383231919919	0.522217346361024	5.34994162615911	8.79826064471934e-08	7.34020470624795e-07	IL1B
ENSG00000101347.9	4019.41292947726	2.79254422707029	0.0617469255156195	45.2256400420112	0	0	SAMHD1
ENSG00000163659.13	3632.75243821331	2.79080726131508	0.07931997532128	35.1841670400313	3.49230277250517e-271	9.34946788513809e-269	TIPARP
ENSG00000214145.6	6.59210467113878	2.78773489621473	1.06820288696602	2.60974289643856	0.00906102941328956	0.0287710540956231	LINC00887
ENSG00000170961.7	232.596010210901	2.78078374758684	0.188200546100678	14.7756412252877	2.10345723823625e-49	1.12626007409682e-47	HAS2
ENSG00000103056.12	12.1574956205367	2.76471389478942	0.785237531984781	3.52086315563812	0.000430144539215567	0.00193128976218013	SMPD3
ENSG00000273033.2	16.8615257239986	-2.76117033387435	0.847414344265577	-3.25834741004692	0.00112063124409958	0.00457563456075896	LINC02035
ENSG00000240476.1	10.4039089215383	2.75979472554752	0.852149731214691	3.23862652824356	0.00120106733656027	0.00485981159843933	LINC00973
ENSG00000095752.7	23.7981298010817	2.75533891689427	0.559354572960173	4.92592543279423	8.39620146137639e-07	6.09727391144568e-06	IL11
ENSG00000162849.16	17.9520454780457	2.75057177171784	0.646620987849443	4.25376197711398	2.10208744946963e-05	0.000122898117930694	KIF26B
ENSG00000234745.11	19481.9122625536	2.75053889663529	0.0576023273526509	47.7504820212565	0	0	HLA-B
ENSG00000181016.9	44.1588697574487	2.74978797474252	0.417444171289142	6.58719935231263	4.4820032178593e-11	5.52154476090262e-10	LSMEM1
ENSG00000134258.17	156.777168343517	-2.74962989002433	0.277161193091413	-9.92068860490672	3.38413298406204e-23	8.561522332175e-22	VTCN1
ENSG00000254154.8	113.363971357005	2.74842826384455	0.256586744277145	10.7114974765645	8.98957824623265e-27	2.67850606316736e-25	CRYZL2P-SEC16B
ENSG00000273391.1	16.6847960661746	2.74703920889797	0.659704822953215	4.16404293756813	3.12661276732982e-05	0.000178568409603876	AC083880.1
ENSG00000119915.5	23.8722809781405	2.73603350977203	0.573663190688896	4.76940747494431	1.84768583437028e-06	1.27625313676093e-05	ELOVL3
ENSG00000205038.12	6.11582339879771	2.73264591238795	1.0778814844422	2.5352007171754	0.0112382912519581	0.0346121617765061	PKHD1L1
ENSG00000254473.1	6.11582339879771	2.73264591238795	1.0778814844422	2.5352007171754	0.0112382912519581	0.0346121617765061	AL354920.1
ENSG00000180611.7	547.743195756833	2.73109266638219	0.130761194432934	20.8861098143527	7.1621295767393e-97	7.1769339786577e-95	MB21D2
ENSG00000166833.21	1766.49367047535	2.73099057732205	0.175740208183871	15.5399302501378	1.86185960007761e-54	1.12067703512054e-52	NAV2
ENSG00000134339.8	58.9487154518805	2.72624299274965	0.350883791324032	7.76964641901067	7.87055164126318e-15	1.28456856041254e-13	SAA2
ENSG00000244731.8	40.766309001326	2.72284948397482	0.420450331444787	6.47603124635039	9.41665553572589e-11	1.12155743920528e-09	C4A
ENSG00000122729.19	358.847624212743	-2.71859759376998	0.186886294911808	-14.5468002083988	6.11994304365134e-48	3.19108774342948e-46	ACO1
ENSG00000099251.14	118.634645527441	2.71343154506586	0.256942019982083	10.5604818754638	4.54323528984374e-26	1.31651068487766e-24	HSD17B7P2
ENSG00000204261.8	139.005322795759	2.71224436602273	0.23258697167514	11.6612050386511	2.01174849354931e-31	6.74480985584933e-30	PSMB8-AS1
ENSG00000082556.11	20.4551218658334	2.70937342299973	0.597052479396649	4.53791503510326	5.68131403227724e-06	3.65122643486051e-05	OPRK1
ENSG00000197536.11	184.087124139277	2.70863190772952	0.202876191605096	13.3511571086761	1.1662317624136e-40	5.12713213784626e-39	C5orf56
ENSG00000224389.9	22.468272922972	2.70320785948987	0.57011498485166	4.74151343380885	2.12127588928445e-06	1.45226433687386e-05	C4B
ENSG00000161405.17	635.072091224779	2.69062421300424	0.116613040737403	23.0730988231682	8.62588807662116e-118	1.08197590510737e-115	IKZF3
ENSG00000279602.1	20.7450916740028	2.68683413476809	0.593301454902166	4.52861544931006	5.9371438977465e-06	3.79659715129693e-05	AC109326.1
ENSG00000111912.20	1552.62240246669	2.67935124599918	0.080313826785813	33.3610208008726	5.04214822236224e-244	1.17455860603262e-241	NCOA7
ENSG00000134470.21	513.996825644372	2.66683330029714	0.12561519359239	21.2301810316893	5.02685393877069e-100	5.21194676877051e-98	IL15RA
ENSG00000196684.12	538.404926253645	2.66558250628593	0.124066795210848	21.4850597354099	2.14787651360003e-102	2.32087114605082e-100	HSH2D
ENSG00000285171.1	9.53567227153633	2.65541643838412	0.880481653851504	3.01586799312455	0.0025624479108901	0.00955762698640792	AL590764.2
ENSG00000108622.11	10.1209964975771	2.65219081840973	0.923471991577643	2.87197753976141	0.00407911957641692	0.0142876719082582	ICAM2
ENSG00000239920.2	146.47077889235	2.64818344079874	0.226486140351701	11.6924745888931	1.39268663354985e-31	4.69560529059843e-30	AC104389.4
ENSG00000277075.2	18.0142253713027	2.64590844931372	0.653380331925521	4.04956855912114	5.13121441322402e-05	0.000280605466249998	HIST1H2AE
ENSG00000236256.9	16.6816787327614	2.64590159786206	0.657723815612638	4.02281555731342	5.75065300652051e-05	0.000311912497665432	DIAPH2-AS1
ENSG00000139192.12	335.220603835909	2.6413977802174	0.155697260024577	16.9649599472749	1.49201374627843e-64	1.04950002223514e-62	TAPBPL
ENSG00000197461.13	105.141410369242	2.63828047455785	0.276575224338507	9.53910633487836	1.44068403437032e-21	3.4002038848027e-20	PDGFA
ENSG00000214290.8	9.772464005477	-2.63782831991075	1.06511126479559	-2.47657536550135	0.0132649616092	0.0399754059785316	COLCA2
ENSG00000279277.2	14.9382667513845	2.63277164816069	0.735951621927185	3.57737053594152	0.000347068021921756	0.00159315098136472	AC012020.1
ENSG00000173702.7	90.1583809049021	2.63061466489463	0.299713157452281	8.7771077094387	1.67732347723439e-18	3.37667241427086e-17	MUC13
ENSG00000170581.14	1863.08992927291	2.63011378100304	0.0790194638828809	33.2843789588509	6.49775088075223e-243	1.47531844997535e-240	STAT2
ENSG00000144802.11	2894.59058050486	2.62627562619201	0.078736539777966	33.355232952807	6.11703310316506e-244	1.406682343224e-241	NFKBIZ
ENSG00000176907.4	48.671433593145	2.62469515322355	0.383125851522361	6.85073884415332	7.34695338803829e-12	9.68275554160491e-11	TCIM
ENSG00000248771.5	19.4050600782716	2.61920920756305	0.619167951289389	4.23020797847928	2.33475351770207e-05	0.000135397587607572	SMIM31
ENSG00000106278.12	52.3755638830434	2.60956629696559	0.369307401523361	7.06610884645516	1.59338451902676e-12	2.19175905811219e-11	PTPRZ1
ENSG00000272512.1	15.1831700652914	2.60456439154323	0.67988248652208	3.83090378583924	0.000127673426609155	0.000644004008180095	AL645608.7
ENSG00000089472.16	7.4112592103749	2.59494141495847	0.990105987034475	2.62087236006999	0.00877050923243783	0.0279823237463958	HEPH
ENSG00000130052.13	13.5801047707335	2.58930104346635	0.748489753480285	3.45936738803273	0.00054144582428089	0.00237920474035432	STARD8
ENSG00000115604.10	35.35795056476	2.58600628882873	0.447875880029556	5.77393515511055	7.74412495493285e-09	7.37791422885109e-08	IL18R1
ENSG00000165140.10	16.6057005407967	-2.58402749098279	0.825102896224125	-3.13176393248398	0.00173759527388714	0.00677696160637392	FBP1
ENSG00000163823.4	59.0421717385143	2.57940458456049	0.348882583609742	7.39333146949463	1.43194912155425e-13	2.1315245969559e-12	CCR1
ENSG00000198108.4	47.5900680724639	2.57535153336405	0.389907170052807	6.60503763758758	3.97416363951478e-11	4.91278933163175e-10	CHSY3
ENSG00000181634.8	230.853226832156	2.5733111099338	0.180740767957649	14.2375798167283	5.35496781529749e-46	2.69053382921544e-44	TNFSF15
ENSG00000127954.12	41.6766091231081	-2.57296686802604	0.514590106560767	-5.00003174414354	5.73208761973403e-07	4.25037022055268e-06	STEAP4
ENSG00000164867.11	8.57742133584465	2.57192542266829	0.912794842705856	2.81763798647697	0.00483783219803002	0.0166237923632308	NOS3
ENSG00000180616.9	33.0684737577599	2.56927993148312	0.463589210436661	5.54214781889138	2.98783910305056e-08	2.62710147016754e-07	SSTR2
ENSG00000079689.14	32.0030133537094	-2.55736722363363	0.587837399473335	-4.35046702697866	1.35847882826693e-05	8.20715215312356e-05	SCGN
ENSG00000132256.18	1231.21081685993	2.54789345959793	0.0872123901297666	29.2148105998107	1.25759079846195e-187	2.25574061520119e-185	TRIM5
ENSG00000125740.14	150.241472496666	2.54648645427791	0.230117048696959	11.0660486421907	1.83306145373735e-28	5.71819535577163e-27	FOSB
ENSG00000167552.14	95.3666729681843	-2.53981168157092	0.340316469150468	-7.46308777800571	8.45180002243995e-14	1.281487210503e-12	TUBA1A
ENSG00000259291.2	12.1530269173711	-2.53806289996724	0.939072005859002	-2.70273513014115	0.00687715242132009	0.0226008580031547	ZNF710-AS1
ENSG00000090554.13	34.2977140595768	2.53318711764018	0.452105011251372	5.60309453467155	2.10558308976766e-08	1.88744846982322e-07	FLT3LG
ENSG00000247317.3	8.27637852696365	2.53221637819338	0.929754152628539	2.72353328138892	0.00645877076839732	0.0214063139823989	LY6E-DT
ENSG00000172159.16	23.2564757363622	2.51586940915252	0.555238929724033	4.53114735741417	5.86641990574303e-06	3.75672880575911e-05	FRMD3
ENSG00000127528.5	28.7636268432982	2.51244370293761	0.498454862437779	5.0404638258519	4.64404907849934e-07	3.49707423681959e-06	KLF2
ENSG00000007237.18	13.4679444836205	2.5062832950128	0.715268111112357	3.5039773982306	0.00045836425904568	0.00204417695537105	GAS7
ENSG00000026103.22	104.739481149816	2.50544169975325	0.26020505456086	9.62872033359076	6.04779127659845e-22	1.44254298043014e-20	FAS
ENSG00000133321.11	1773.4812481802	2.50403641591411	0.0812530703767912	30.8177451547647	1.51597522228479e-208	3.0552862429351e-206	RARRES3
ENSG00000196549.10	30.1793939996065	-2.4966996383567	0.593384801212177	-4.20755576020214	2.58147717441707e-05	0.000148935207711544	MME
ENSG00000124216.4	13.5275533192811	2.49052710697663	0.730023591274924	3.41157071736153	0.00064589744867116	0.00278966109723443	SNAI1
ENSG00000213500.3	26.494499471541	2.48904571966467	0.512915114767333	4.85274394924731	1.21764860609159e-06	8.62938089587705e-06	LAP3P2
ENSG00000164236.12	614.70207582613	2.48356531302448	0.127439589393051	19.4881772991644	1.38320783300522e-84	1.22824747032746e-82	ANKRD33B
ENSG00000185880.13	568.673142037046	2.47953356798725	0.119916632366872	20.6771447717225	5.56379336745867e-95	5.48339349626957e-93	TRIM69
ENSG00000265972.5	4415.22227122315	2.47935157969947	0.0583146199685366	42.516809353078	0	0	TXNIP
ENSG00000188897.9	19.6548017260638	2.47616619354238	0.607845261932265	4.07367853073487	4.62763470070521e-05	0.000254932075020115	AC099489.1
ENSG00000137965.11	2482.84995253985	2.47137083026144	0.0680313247123308	36.3269543950759	6.07496575888398e-289	1.70260407526722e-286	IFI44
ENSG00000175538.10	17.2822137771824	-2.4674962562727	0.782783650878098	-3.15220719480376	0.00162041247147076	0.00636699638571109	KCNE3
ENSG00000179362.14	15.7397616158093	2.46606998616215	0.682085970740108	3.61548263994684	0.000299788565442773	0.00139164272731548	HMGN2P46
ENSG00000126709.15	9610.36868088275	2.46538668460666	0.170524768856255	14.457645661346	2.24341074270224e-47	1.15965586431845e-45	IFI6
ENSG00000179094.16	256.428171861409	2.46518991223658	0.189393965613174	13.0162009346781	9.89739215986655e-39	4.19691544140724e-37	AC129492.1
ENSG00000137959.16	2653.62640287834	2.4631973544809	0.0829491366073878	29.6952741791591	8.83696640662736e-194	1.66851227827026e-191	IFI44L
ENSG00000123609.10	1287.744080134	2.46001876640498	0.0867541930104936	28.3561944505371	7.02027871179104e-177	1.1659512893833e-174	NMI
ENSG00000104213.12	155.285883484118	2.45859073056657	0.229457970733899	10.7147758811908	8.67671528616436e-27	2.58958805470766e-25	PDGFRL
ENSG00000105137.13	101.79583798371	2.458395308428	0.263917283567361	9.31502202204401	1.21927243483402e-20	2.74749870145953e-19	SYDE1
ENSG00000169851.15	12.3199127430706	2.4481879761461	0.755239706196938	3.24160389881263	0.00118859098861098	0.00481475983801154	PCDH7
ENSG00000138642.14	1347.25392693161	2.44464024852034	0.0858945896324137	28.4609340236934	3.56872823575125e-178	6.03889418534624e-176	HERC6
ENSG00000166750.10	2528.83607511486	2.4381207510338	0.0801202874652192	30.4307539097661	2.15342597398923e-203	4.19847844515704e-201	SLFN5
ENSG00000173821.19	8664.44733306526	2.43732975157931	0.054152332408977	45.0087677326945	0	0	AC124319.1
ENSG00000140464.19	2558.54935502967	2.4352473335335	0.0700952605945228	34.7419684708867	1.83255537245908e-264	4.62965432616881e-262	PML
ENSG00000136867.11	54.9297198236339	2.43108627924825	0.355534832813003	6.83782868759559	8.04024611204596e-12	1.05411820926121e-10	SLC31A2
ENSG00000111331.13	12212.2597800136	2.43082776329275	0.0527655343875009	46.0684761655435	0	0	OAS3
ENSG00000135899.17	1955.94872927495	2.43068585792463	0.0764407074439921	31.7983171428075	6.82923601584059e-222	1.42437216762945e-219	SP110
ENSG00000273189.1	23.9781310327187	2.43030012096385	0.536008116885349	4.53407335524303	5.78569207223139e-06	3.7116580364669e-05	AC010619.2
ENSG00000059378.12	1651.70862833647	2.4253334173093	0.0782094474692495	31.0107473686334	3.86154005820807e-211	7.96143034759518e-209	PARP12
ENSG00000010818.10	1230.77014171489	2.4230473269644	0.0965202677400636	25.1040261667098	4.49453819127913e-139	6.1074645103768e-137	HIVEP2
ENSG00000008517.16	353.755550351039	2.41722814888269	0.153647959357949	15.7322502621161	9.09215191329289e-56	5.64311172556175e-54	IL32
ENSG00000075461.6	34.6259085219141	-2.41583263523124	0.549232974700433	-4.39855716337663	1.08972925652443e-05	6.67570822208969e-05	CACNG4
